"Transmitter Name","Transmitter ID"
"Satellite/SA0201/Sensor/L/Transmitter/BL",0

"Receiver Name","Receiver ID"
"Satellite/SA0101/Sensor/L/Receiver/RL",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
27 Mar 2026 04:43:00.000,0,16.990,41.8926,58.882,284.096,0.001,3950.4882,288.441,0.001,40.000,-137.540,-101.668,-84.0428,35.8720,196.4220,0.0000,0.0000,0.0000,0.0000,196.4220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.3075,102.3075,50.0000,1.0000,0.000,0.0000,25.3178,25.3178,22.3075,22.3075,1.5385e-13,1.5385e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:44:00.000,0,16.990,41.8926,58.882,284.316,0.001,3989.3156,287.812,0.001,40.000,-137.625,-101.753,-84.1278,35.8720,196.5070,0.0000,0.0000,0.0000,0.0000,196.5070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.2225,102.2225,50.0000,1.0000,0.000,0.0000,25.2328,25.2328,22.2225,22.2225,2.5648e-13,2.5648e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:45:00.000,0,16.990,41.8926,58.882,284.580,0.001,4020.3413,287.238,0.001,40.000,-137.692,-101.820,-84.1951,35.8720,196.5742,0.0000,0.0000,0.0000,0.0000,196.5742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1552,102.1552,50.0000,1.0000,0.000,0.0000,25.1655,25.1655,22.1552,22.1552,3.8182e-13,3.8182e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:46:00.000,0,16.990,41.8926,58.882,284.886,0.001,4043.2393,286.711,0.001,40.000,-137.741,-101.869,-84.2444,35.8720,196.6236,0.0000,0.0000,0.0000,0.0000,196.6236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1059,102.1059,50.0000,1.0000,0.000,0.0000,25.1162,25.1162,22.1059,22.1059,5.0920e-13,5.0920e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:47:00.000,0,16.990,41.8926,58.882,285.233,0.001,4057.7725,286.228,0.001,40.000,-137.772,-101.900,-84.2755,35.8720,196.6547,0.0000,0.0000,0.0000,0.0000,196.6547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0747,102.0747,50.0000,1.0000,0.000,0.0000,25.0850,25.0850,22.0747,22.0747,6.0976e-13,6.0976e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:48:00.000,0,16.990,41.8926,58.882,285.619,0.001,4063.7925,285.786,0.001,40.000,-137.785,-101.913,-84.2884,35.8720,196.6676,0.0000,0.0000,0.0000,0.0000,196.6676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0619,102.0619,50.0000,1.0000,0.000,0.0000,25.0722,25.0722,22.0619,22.0619,6.5664e-13,6.5664e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:49:00.000,0,16.990,41.8926,58.882,286.045,0.001,4061.2380,285.384,0.001,40.000,-137.780,-101.908,-84.2830,35.8720,196.6622,0.0000,0.0000,0.0000,0.0000,196.6622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0673,102.0673,50.0000,1.0000,0.000,0.0000,25.0776,25.0776,22.0673,22.0673,6.3632e-13,6.3632e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:50:00.000,0,16.990,41.8926,58.882,286.511,0.001,4050.1348,285.022,0.001,40.000,-137.756,-101.884,-84.2592,35.8720,196.6384,0.0000,0.0000,0.0000,0.0000,196.6384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0911,102.0911,50.0000,1.0000,0.000,0.0000,25.1014,25.1014,22.0911,22.0911,5.5474e-13,5.5474e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:51:00.000,0,16.990,41.8926,58.882,287.019,0.001,4030.5963,284.699,0.001,40.000,-137.714,-101.842,-84.2172,35.8720,196.5964,0.0000,0.0000,0.0000,0.0000,196.5964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1331,102.1331,50.0000,1.0000,0.000,0.0000,25.1434,25.1434,22.1331,22.1331,4.3457e-13,4.3457e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:52:00.000,0,16.990,41.8926,58.882,287.574,0.001,4002.8235,284.418,0.001,40.000,-137.654,-101.782,-84.1571,35.8720,196.5363,0.0000,0.0000,0.0000,0.0000,196.5363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1932,102.1932,50.0000,1.0000,0.000,0.0000,25.2035,25.2035,22.1932,22.1932,3.0528e-13,3.0528e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:53:00.000,0,16.990,41.8926,58.882,288.180,0.001,3967.1063,284.179,0.001,40.000,-137.576,-101.704,-84.0793,35.8720,196.4585,0.0000,0.0000,0.0000,0.0000,196.4585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.2710,102.2710,50.0000,1.0000,0.000,0.0000,25.2813,25.2813,22.2710,22.2710,1.9177e-13,1.9177e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:54:00.000,0,16.990,41.8926,58.882,288.844,0.001,3923.8246,283.987,0.001,40.000,-137.481,-101.609,-83.9840,35.8720,196.3632,0.0000,0.0000,0.0000,0.0000,196.3632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.3663,102.3663,50.0000,1.0000,0.000,0.0000,25.3766,25.3766,22.3663,22.3663,1.0734e-13,1.0734e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:55:00.000,0,16.990,41.8926,58.882,289.578,0.001,3873.4506,283.843,0.001,40.000,-137.369,-101.497,-83.8718,35.8720,196.2509,0.0000,0.0000,0.0000,0.0000,196.2509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.4786,102.4786,50.0000,1.0000,0.000,0.0000,25.4889,25.4889,22.4786,22.4786,5.3315e-14,5.3315e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:56:00.000,0,16.990,41.8926,58.882,290.396,0.001,3816.5503,283.752,0.001,40.000,-137.240,-101.368,-83.7432,35.8720,196.1224,0.0000,0.0000,0.0000,0.0000,196.1224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.6071,102.6071,50.0000,1.0000,0.000,0.0000,25.6174,25.6174,22.6071,22.6071,2.3398e-14,2.3398e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:57:00.000,0,16.990,41.8926,58.882,291.318,0.001,3753.7862,283.719,0.001,40.000,-137.096,-101.224,-83.5992,35.8720,195.9784,0.0000,0.0000,0.0000,0.0000,195.9784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.7511,102.7511,50.0000,1.0000,0.000,0.0000,25.7614,25.7614,22.7511,22.7511,9.0331e-15,9.0331e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:58:00.000,0,16.990,41.8926,58.882,292.370,0.001,3685.9197,283.750,0.001,40.000,-136.938,-101.066,-83.4407,35.8720,195.8199,0.0000,0.0000,0.0000,0.0000,195.8199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,102.9096,102.9096,50.0000,1.0000,0.000,0.0000,25.9199,25.9199,22.9096,22.9096,3.0563e-15,3.0563e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 04:59:00.000,0,16.990,41.8926,58.882,293.592,0.001,3613.8129,283.852,0.001,40.000,-136.766,-100.894,-83.2691,35.8720,195.6483,0.0000,0.0000,0.0000,0.0000,195.6483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.0812,103.0812,50.0000,1.0000,0.000,0.0000,26.0915,26.0915,23.0812,23.0812,9.0389e-16,9.0389e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:00:00.000,0,16.990,41.8926,58.882,295.034,0.001,3538.4311,284.035,0.001,40.000,-136.583,-100.711,-83.0860,35.8720,195.4652,0.0000,0.0000,0.0000,0.0000,195.4652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.2643,103.2643,50.0000,1.0000,0.000,0.0000,26.2746,26.2746,23.2643,23.2643,2.3358e-16,2.3358e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:01:00.000,0,16.990,41.8926,58.882,296.770,0.001,3460.8422,284.310,0.001,40.000,-136.390,-100.518,-82.8934,35.8720,195.2726,0.0000,0.0000,0.0000,0.0000,195.2726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.4569,103.4569,50.0000,1.0000,0.000,0.0000,26.4672,26.4672,23.4569,23.4569,5.2892e-17,5.2892e-17,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:02:00.000,0,16.990,41.8926,58.882,298.904,0.001,3382.2159,284.695,0.001,40.000,-136.191,-100.319,-82.6938,35.8720,195.0730,0.0000,0.0000,0.0000,0.0000,195.0730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.6565,103.6565,50.0000,1.0000,0.000,0.0000,26.6668,26.6668,23.6565,23.6565,1.0577e-17,1.0577e-17,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:03:00.000,0,16.990,41.8926,58.882,301.590,0.001,3303.8185,285.209,0.001,40.000,-135.987,-100.115,-82.4901,35.8720,194.8693,0.0000,0.0000,0.0000,0.0000,194.8693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,103.8602,103.8602,50.0000,1.0000,0.000,0.0000,26.8705,26.8705,23.8602,23.8602,1.8947e-18,1.8947e-18,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:04:00.000,0,16.990,41.8926,58.882,305.058,0.001,3227.0035,285.881,0.001,40.000,-135.783,-99.911,-82.2858,35.8720,194.6650,0.0000,0.0000,0.0000,0.0000,194.6650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.0645,104.0645,50.0000,1.0000,0.000,0.0000,27.0748,27.0748,24.0645,24.0645,3.1107e-19,3.1107e-19,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:05:00.000,0,16.990,41.8926,58.882,309.655,0.000,3153.1962,286.749,0.001,40.000,-135.582,-99.710,-82.0848,35.8720,194.4640,0.0000,0.0000,0.0000,0.0000,194.4640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.2655,104.2655,50.0000,1.0000,0.000,0.0000,27.2758,27.2758,24.2655,24.2655,4.8382e-20,4.8382e-20,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:06:00.000,0,16.990,41.8926,58.882,315.908,0.000,3083.8693,287.867,0.001,40.000,-135.389,-99.517,-81.8917,35.8720,194.2709,0.0000,0.0000,0.0000,0.0000,194.2709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.4586,104.4586,50.0000,1.0000,0.000,0.0000,27.4689,27.4689,24.4586,24.4586,7.4568e-21,7.4568e-21,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:07:00.000,0,16.990,41.8926,58.882,324.575,0.000,3020.5098,289.308,0.001,40.000,-135.208,-99.336,-81.7114,35.8720,194.0906,0.0000,0.0000,0.0000,0.0000,194.0906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.6389,104.6389,50.0000,1.0000,0.000,0.0000,27.6492,27.6492,24.6389,24.6389,1.2058e-21,1.2058e-21,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:08:00.000,0,16.990,41.8926,58.882,336.545,0.000,2964.5741,291.180,0.001,40.000,-135.046,-99.174,-81.5490,35.8720,193.9282,0.0000,0.0000,0.0000,0.0000,193.9282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2481,104.8013,104.8013,50.0000,1.0000,0.000,0.0000,27.8116,27.8116,24.8013,24.8013,2.1900e-22,2.1900e-22,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:09:00.000,0,16.990,41.8926,58.882,352.178,0.000,2917.4339,293.639,0.001,40.000,-134.907,-99.035,-81.4098,35.8720,193.7890,0.0000,0.0000,0.0000,0.0000,193.7890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.9405,104.9405,50.0000,1.0000,0.000,0.0000,27.9508,27.9508,24.9405,24.9405,4.8193e-23,4.8193e-23,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:10:00.000,0,16.990,41.8926,58.882,9.995,0.000,2880.3135,296.918,0.001,40.000,-134.795,-98.923,-81.2986,35.8720,193.6778,0.0000,0.0000,0.0000,0.0000,193.6778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.0517,105.0517,50.0000,1.0000,0.000,0.0000,28.0620,28.0620,25.0517,25.0517,1.3885e-23,1.3885e-23,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:11:00.000,0,16.990,41.8926,58.882,26.737,0.000,2854.2243,301.372,0.001,40.000,-134.716,-98.844,-81.2196,35.8720,193.5987,0.0000,0.0000,0.0000,0.0000,193.5987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.1307,105.1307,50.0000,1.0000,0.000,0.0000,28.1410,28.1410,25.1307,25.1307,5.6251e-24,5.6251e-24,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:12:00.000,0,16.990,41.8926,58.882,40.061,0.000,2839.9040,307.538,0.000,40.000,-134.673,-98.801,-81.1759,35.8720,193.5551,0.0000,0.0000,0.0000,0.0000,193.5551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.1744,105.1744,50.0000,1.0000,0.000,0.0000,28.1847,28.1847,25.1744,25.1744,3.3897e-24,3.3897e-24,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:13:00.000,0,16.990,41.8926,58.882,49.781,0.000,2837.7673,316.181,0.000,40.000,-134.666,-98.794,-81.1693,35.8720,193.5485,0.0000,0.0000,0.0000,0.0000,193.5485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.1810,105.1810,50.0000,1.0000,0.000,0.0000,28.1913,28.1913,25.1810,25.1810,3.1411e-24,3.1411e-24,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:14:00.000,0,16.990,41.8926,58.882,56.710,0.001,2847.8766,328.190,0.000,40.000,-134.697,-98.825,-81.2002,35.8720,193.5794,0.0000,0.0000,0.0000,0.0000,193.5794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.1501,105.1501,50.0000,1.0000,0.000,0.0000,28.1604,28.1604,25.1501,25.1501,4.4990e-24,4.4990e-24,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:15:00.000,0,16.990,41.8926,58.882,61.688,0.001,2869.9376,343.889,0.000,40.000,-134.764,-98.892,-81.2672,35.8720,193.6464,0.0000,0.0000,0.0000,0.0000,193.6464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,105.0830,105.0830,50.0000,1.0000,0.000,0.0000,28.0933,28.0933,25.0830,25.0830,9.7251e-24,9.7251e-24,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:16:00.000,0,16.990,41.8926,58.882,65.328,0.001,2903.3206,1.719,0.000,40.000,-134.865,-98.993,-81.3677,35.8720,193.7469,0.0000,0.0000,0.0000,0.0000,193.7469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.9826,104.9826,50.0000,1.0000,0.000,0.0000,27.9929,27.9929,24.9826,24.9826,3.0208e-23,3.0208e-23,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:17:00.000,0,16.990,41.8926,58.882,68.041,0.001,2947.1027,18.406,0.000,40.000,-134.995,-99.123,-81.4977,35.8720,193.8769,0.0000,0.0000,0.0000,0.0000,193.8769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.8526,104.8526,50.0000,1.0000,0.000,0.0000,27.8629,27.8629,24.8526,24.8526,1.2608e-22,1.2608e-22,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:18:00.000,0,16.990,41.8926,58.882,70.096,0.001,3000.1263,31.674,0.000,40.000,-135.149,-99.277,-81.6526,35.8720,194.0318,0.0000,0.0000,0.0000,0.0000,194.0318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.6977,104.6977,50.0000,1.0000,0.000,0.0000,27.7080,27.7080,24.6977,24.6977,6.5513e-22,6.5513e-22,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:19:00.000,0,16.990,41.8926,58.882,71.673,0.001,3061.0639,41.395,0.000,40.000,-135.324,-99.452,-81.8272,35.8720,194.2064,0.0000,0.0000,0.0000,0.0000,194.2064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.5230,104.5230,50.0000,1.0000,0.000,0.0000,27.5333,27.5333,24.5230,24.5230,3.9231e-21,3.9231e-21,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:20:00.000,0,16.990,41.8926,58.882,72.893,0.001,3128.4816,48.390,0.000,40.000,-135.513,-99.641,-82.0165,35.8720,194.3957,0.0000,0.0000,0.0000,0.0000,194.3957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.3338,104.3338,50.0000,1.0000,0.000,0.0000,27.3441,27.3441,24.3338,24.3338,2.5211e-20,2.5211e-20,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:21:00.000,0,16.990,41.8926,58.882,73.841,0.001,3200.8978,53.492,0.001,40.000,-135.712,-99.840,-82.2152,35.8720,194.5944,0.0000,0.0000,0.0000,0.0000,194.5944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,104.1350,104.1350,50.0000,1.0000,0.000,0.0000,27.1453,27.1453,24.1350,24.1350,1.6354e-19,1.6354e-19,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:22:00.000,0,16.990,41.8926,58.882,74.577,0.001,3276.8303,57.306,0.001,40.000,-135.916,-100.044,-82.4189,35.8720,194.7981,0.0000,0.0000,0.0000,0.0000,194.7981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,103.9314,103.9314,50.0000,1.0000,0.000,0.0000,26.9417,26.9417,23.9314,23.9314,1.0195e-18,1.0195e-18,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:23:00.000,0,16.990,41.8926,58.882,75.142,0.001,3354.8342,60.233,0.001,40.000,-136.120,-100.248,-82.6232,35.8720,195.0024,0.0000,0.0000,0.0000,0.0000,195.0024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,103.7270,103.7270,50.0000,1.0000,0.000,0.0000,26.7373,26.7373,23.7270,23.7270,5.8844e-18,5.8844e-18,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:24:00.000,0,16.990,41.8926,58.882,75.569,0.001,3433.5289,62.539,0.001,40.000,-136.321,-100.450,-82.8246,35.8720,195.2038,0.0000,0.0000,0.0000,0.0000,195.2038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,103.5256,103.5256,50.0000,1.0000,0.000,0.0000,26.5359,26.5359,23.5256,23.5256,3.0635e-17,3.0635e-17,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:25:00.000,0,16.990,41.8926,58.882,75.881,0.001,3511.6163,64.400,0.001,40.000,-136.517,-100.645,-83.0199,35.8720,195.3991,0.0000,0.0000,0.0000,0.0000,195.3991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,103.3303,103.3303,50.0000,1.0000,0.000,0.0000,26.3406,26.3406,23.3303,23.3303,1.4143e-16,1.4143e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:26:00.000,0,16.990,41.8926,58.882,76.094,0.001,3587.8925,65.934,0.001,40.000,-136.703,-100.831,-83.2066,35.8720,195.5858,0.0000,0.0000,0.0000,0.0000,195.5858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,103.1437,103.1437,50.0000,1.0000,0.000,0.0000,26.1540,26.1540,23.1437,23.1437,5.7333e-16,5.7333e-16,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:27:00.000,0,16.990,41.8926,58.882,76.223,0.001,3661.2537,67.226,0.001,40.000,-136.879,-101.007,-83.3824,35.8720,195.7616,0.0000,0.0000,0.0000,0.0000,195.7616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.9679,102.9679,50.0000,1.0000,0.000,0.0000,25.9782,25.9782,22.9679,22.9679,2.0319e-15,2.0319e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:28:00.000,0,16.990,41.8926,58.882,76.278,0.001,3730.6991,68.333,0.001,40.000,-137.042,-101.171,-83.5456,35.8720,195.9248,0.0000,0.0000,0.0000,0.0000,195.9248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.8047,102.8047,50.0000,1.0000,0.000,0.0000,25.8150,25.8150,22.8047,22.8047,6.2918e-15,6.2918e-15,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:29:00.000,0,16.990,41.8926,58.882,76.266,0.001,3795.3306,69.296,0.001,40.000,-137.192,-101.320,-83.6948,35.8720,196.0740,0.0000,0.0000,0.0000,0.0000,196.0740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.6555,102.6555,50.0000,1.0000,0.000,0.0000,25.6658,25.6658,22.6555,22.6555,1.7056e-14,1.7056e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:30:00.000,0,16.990,41.8926,58.882,76.195,0.001,3854.3521,70.148,0.001,40.000,-137.326,-101.454,-83.8288,35.8720,196.2080,0.0000,0.0000,0.0000,0.0000,196.2080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.5214,102.5214,50.0000,1.0000,0.000,0.0000,25.5317,25.5317,22.5214,22.5214,4.0616e-14,4.0616e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:31:00.000,0,16.990,41.8926,58.882,76.069,0.001,3907.0669,70.909,0.001,40.000,-137.444,-101.572,-83.9468,35.8720,196.3260,0.0000,0.0000,0.0000,0.0000,196.3260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.4034,102.4034,50.0000,1.0000,0.000,0.0000,25.4137,25.4137,22.4034,22.4034,8.5324e-14,8.5324e-14,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:32:00.000,0,16.990,41.8926,58.882,75.893,0.001,3952.8756,71.596,0.001,40.000,-137.545,-101.673,-84.0481,35.8720,196.4272,0.0000,0.0000,0.0000,0.0000,196.4272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.3022,102.3022,50.0000,1.0000,0.000,0.0000,25.3125,25.3125,22.3022,22.3022,1.5883e-13,1.5883e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:33:00.000,0,16.990,41.8926,58.882,75.670,0.001,3991.2738,72.221,0.001,40.000,-137.629,-101.757,-84.1320,35.8720,196.5112,0.0000,0.0000,0.0000,0.0000,196.5112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.2182,102.2182,50.0000,1.0000,0.000,0.0000,25.2285,25.2285,22.2182,22.2182,2.6307e-13,2.6307e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:34:00.000,0,16.990,41.8926,58.882,75.404,0.001,4021.8496,72.793,0.001,40.000,-137.695,-101.823,-84.1983,35.8720,196.5775,0.0000,0.0000,0.0000,0.0000,196.5775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1520,102.1520,50.0000,1.0000,0.000,0.0000,25.1623,25.1623,22.1520,22.1520,3.8919e-13,3.8919e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:35:00.000,0,16.990,41.8926,58.882,75.095,0.001,4044.2819,73.317,0.001,40.000,-137.744,-101.872,-84.2466,35.8720,196.6258,0.0000,0.0000,0.0000,0.0000,196.6258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.1037,102.1037,50.0000,1.0000,0.000,0.0000,25.1140,25.1140,22.1037,22.1037,5.1586e-13,5.1586e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:36:00.000,0,16.990,41.8926,58.882,74.746,0.001,4058.3388,73.798,0.001,40.000,-137.774,-101.902,-84.2768,35.8720,196.6559,0.0000,0.0000,0.0000,0.0000,196.6559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0735,102.0735,50.0000,1.0000,0.000,0.0000,25.0838,25.0838,22.0735,22.0735,6.1403e-13,6.1403e-13,3000.0000,-9999.9900,-9999.9900
27 Mar 2026 05:37:00.000,0,16.990,41.8926,58.882,74.358,0.001,4063.8767,74.237,0.001,40.000,-137.785,-101.913,-84.2886,35.8720,196.6678,0.0000,0.0000,0.0000,0.0000,196.6678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,290.000,11.2480,102.0617,102.0617,50.0000,1.0000,0.000,0.0000,25.0720,25.0720,22.0617,22.0617,6.5732e-13,6.5732e-13,3000.0000,-9999.9900,-9999.9900
